M032		101	88	青铜兽			80	80	7
M032		101	88	青铜兽1			80	2	9
M032		101	88	滚刀手			80	80	7
M032		101	88	滚刀手1			80	2	9
M032		101	88	石人			80	50	7
M032		101	88	石人1			80	2	13
M032		101	88	铜锤手			80	20	9
M032		101	88	铜锤手1			80	1	16
M032		101	88	金刚人			80	1	40
M032		101	88	金刚人1			80	1	20

L001		77	66	地下小鬼		65	20	5
L001		77	66	掷枪尸卫2		65	20	5
L001		77	66	滚刀手			65	20	5
L001		77	66	石人			65	20	5
L001		77	66	青铜兽			65	20	5
L001		77	66	尸霸7			65	1	60

;10蛇魔谷
10		75	41	大土蛇			30	30	5
10		25	44	大土蛇			20	30	4
10		75	41	大土蛇1			30	1	5
10		25	44	蟒1			20	1	6

;N001地穴入口

N001		210	236	圣甲虫			210	120	8
N001		210	236	圣甲虫1			210	4	10
N001		210	236	黄金怪物3		10	1	60
N001		210	236	魔甲虫			210	200	3
N001		210	236	红蛇妖			210	60	10
N001		210	236	红蛇妖1			210	2	14
N001		205	240	红蛇妖2			12	2	60

N002		210	190	圣甲虫			210	120	8
N002		210	190	黄金怪物3		5	1	60
N002		210	190	圣甲虫1			210	4	10
N002		210	190	魔甲虫			210	120	8
N002		210	190	红蛇妖			210	60	10
N002		210	190	红蛇妖1			210	2	15
N002		210	190	黑蛇妖			210	60	10
N002		210	190	黑蛇妖1			210	2	15
N002		250	215	黑蛇妖2			12	2	60

N003		200	190	圣甲虫			210	60	8
N003		200	190	圣甲虫1			210	4	10
N003		200	190	魔甲虫			210	60	8
N003		200	190	红蛇妖			210	150	5
N003		200	190	红蛇妖1			210	2	15
N003		200	190	黑蛇妖			210	150	5
N003		200	190	黑蛇妖1			210	2	17
N003		200	190	蚁巢			210	10	8

N004		250	250	圣甲虫			250	80	8
N004		250	250	圣甲虫1			250	2	10
N004		250	250	魔甲虫			250	80	8
N004		250	250	红蛇妖			250	180	10
N004		250	250	红蛇妖1			250	5	15
N004		250	250	红蛇妖3			250	5	15
N004		250	250	黑蛇妖			250	180	10
N004		250	250	黑蛇妖1			250	5	15
N004		250	250	黑蛇妖3			250	5	15
N004		250	250	三头蛇			250	80	10
N004		250	250	三头蛇1			250	2	15
N004		250	250	蚁巢			250	15	8

N005		210	190	圣甲虫			200	50	8
N005		210	190	圣甲虫1			200	1	9
N005		210	190	魔甲虫			200	50	8
N005		210	190	红蛇妖			200	180	10
N005		210	190	红蛇妖1			200	5	15
N005		210	190	红蛇妖3			200	15	15
N005		210	190	黑蛇妖			200	180	10
N005		210	190	黑蛇妖1			200	5	15
N005		210	190	黑蛇妖3			200	15	15
N005		210	190	三头蛇			200	100	10
N005		210	190	三头蛇1			200	2	17
N005		210	190	三头蛇3			200	8	17
N005		210	190	白蛇妖			200	1	60
N005		210	190	蚁巢			200	15	8

N006		220	210	圣甲虫			220	30	8
N006		220	210	圣甲虫1			220	1	10
N006		220	210	魔甲虫			220	30	8
N006		220	210	红蛇妖			220	180	9
N006		220	210	红蛇妖1			220	5	15
N006		220	210	红蛇妖3			220	20	15
N006		220	210	黑蛇妖			220	180	9
N006		220	210	黑蛇妖1			220	5	15
N006		220	210	黑蛇妖3			220	20	15
N006		220	210	三头蛇			220	120	10
N006		220	210	三头蛇1			220	3	15
N006		220	210	三头蛇3			220	16	15
N006		220	210	白蛇妖1			220	20	30
N006		220	210	白蛇妖			220	1	60
N006		220	210	蚁巢			220	20	9

N007		216	179	圣甲虫			210	30	7
N007		216	179	魔甲虫			210	30	7
N007		216	179	红蛇妖			210	120	9
N007		216	179	红蛇妖1			210	3	15
N007		216	179	红蛇妖3			210	36	15
N007		216	179	黑蛇妖			210	150	9
N007		216	179	黑蛇妖1			210	6	15
N007		216	179	黑蛇妖3			210	44	15
N007		216	179	白蛇妖			210	2	60
N007		216	179	白蛇妖1			210	20	30
N007		216	179	三头蛇			210	100	9
N007		216	179	三头蛇1			210	3	15
N007		216	179	三头蛇3			210	26	15
N007		216	179	蚁巢			210	30	9

N008		250	250	黑蛇妖			250	2	60
N008		250	250	三头蛇			40	2	12
N008		250	250	白蛇妖1			40	1	60
N008		250	250	红蛇妖3			40	2	12
N008		250	250	黑蛇妖3			40	2	12
N008		250	250	蚁巢			40	2	10
N008		250	250	圣甲虫			250	100	7
N008		250	250	魔甲虫			250	100	7
N008		250	250	红蛇妖			250	180	9
N008		250	250	红蛇妖1			250	3	15
N008		250	250	红蛇妖3			250	37	15
N008		250	250	黑蛇妖			250	180	9
N008		250	250	黑蛇妖1			250	3	15
N008		250	250	黑蛇妖3			250	47	15
N008		250	250	白蛇妖			250	10	60
N008		250	250	白蛇妖1			250	50	30
N008		250	250	三头蛇			250	100	9
N008		250	250	三头蛇1			250	2	15
N008		250	250	三头蛇2			250	38	15
N008		250	250	蚁巢			250	40	9
N008		250	250	三头蛇王		40	2	120

;未知暗殿
L003		150	150	鹿1			120     3        60
L003		150	150	鹿			120     1        90
L003		150	150	稻草人2			120     6        60
L003		150	150	稻草人			120     1        90
L003		150	150	沙鱼王1			120     12       60
L003		150	150	沙鱼王			120     1        180

L003		150	150	巨猿2			120     12       60
L003		150	150	巨猿1			120     1        90

L003		150	150	尸王6			120     25       60
L003		150	150	尸王			120     1        90

L003		150	150	尸卫战将6		120     50       60
L003		150	150	尸卫战将4		120     1        120

L003		150	150	金刚人3			120     1        120
L003		150	150	金刚人			120     50       60

L003		150	150	白蛇妖2			120     100      60
L003		150	150	白蛇妖			120     1        180

L003		150	150	三头蛇王1		120     150      60
L003		150	150	三头蛇王		120     1        180


L003		150	150	尸霸1			120     200      60
L003		150	150	尸霸			120     1        240


;跃马平原
3		45	800	土狼			100	60	5
3		45	800	大土蛇			100	40	5
3		45	800	食人花			100	20	5
3		45	800	巨猿			100	20	5
3		45	800	大土蛇1			100	2	5
3		45	800	巨猿			100	1	20
3		390	750	土狼			150	70	5
3		390	750	大土蛇			150	50	6
3		390	750	大土蛇1			150	2	6
3		444	487	土狼			100	50	5
3		444	487	毒蜘蛛			100	30	5
3		453	309	沙雕			60	30	5
3		453	309	沙蝎			60	20	5
3		453	309	毒蜘蛛			60	20	5
3		453	309	沙雕1			60	1	5
3		453	309	沙蝎1			60	1	5
3		434	196	土狼			40	20	6
3		434	196	大土蛇			35	20	6
3		434	196	毒蜘蛛			40	10	6
3		434	196	蟒			30	10	6
3		434	196	大土蛇1			35	1	6
3		434	196	蟒1			30	1	6
3		200	100	仙人掌			180	60	7
3		200	100	沙雕			180	50	7
3		200	100	沙蝎			180	50	7
3		200	100	沙怪			180	20	7
3		200	100	沙鱼			180	20	7
3		200	100	沙雕1			180	2	7
3		200	100	沙蝎1			180	2	7
3		200	100	沙怪1			180	1	7
3		200	100	沙鱼1			180	1	7
3		200	100	沙鱼王			180	1	30
3		300	320	仙人掌			50	30	7
3		300	320	沙雕			50	30	7
3		300	320	沙蝎			50	20	7
3		300	320	沙雕1			50	2	7
3		300	320	沙蝎1			50	1	7
3		170	555	仙人掌			100	60	7
3		170	555	沙雕			100	50	7
3		170	555	沙蝎			100	40	7
3		170	555	沙怪			100	20	7
3		170	555	沙雕1			100	3	7
3		170	555	沙蝎1			100	2	7
3		170	555	沙怪1			100	1	7
3		210	780	仙人掌			40	10	7
3		210	780	沙雕			40	20	7
3		210	780	沙蝎			40	10	7
3		210	780	沙雕1			40	1	7
3		210	780	沙蝎1			40	1	14

;;攻城密道
E004		200	200	僵尸1			150	50	6
E004		200	200	僵尸10			150	1	6
E004		200	200	僵尸2			150	50	6
E004		200	200	僵尸20			150	1	6
E004		200	200	僵尸3			150	50	6
E004		200	200	僵尸30			150	1	6
E004		200	200	僵尸4			150	50	6
E004		200	200	僵尸40			150	1	6
E004		200	200	僵尸5			150	50	6
E004		200	200	僵尸50			150	1	6
			
E002		200	200	僵尸1			150	40	6
E002		200	200	僵尸10			150	1	6
E002		200	200	僵尸2			150	40	6
E002		200	200	僵尸20			150	1	6
E002		200	200	僵尸3			150	40	6
E002		200	200	僵尸30			150	1	6
E002		200	200	僵尸4			150	40	6
E002		200	200	僵尸40			150	1	6
E002		200	200	僵尸5			150	40	6
E002		200	200	僵尸50			150	1	6
E002		200	200	铜人			150	40	7
E002		200	200	铜人1			150	1	7
E002		200	200	青铜兽			150	40	7
E002		200	200	青铜兽1			150	1	7

E001		200	207	僵尸1			190	30	6
E001		200	207	僵尸10			190	1	10
E001		200	207	僵尸2			190	30	6
E001		200	207	僵尸20			190	1	10
E001		200	207	僵尸3			190	30	6
E001		200	207	僵尸30			190	1	10
E001		200	207	僵尸4			190	30	6
E001		200	207	僵尸40			190	1	10
E001		200	207	僵尸5			190	30	6
E001		200	207	僵尸50			190	1	10
E001		200	207	铜人			150	60	7
E001		200	207	铜人1			150	2	10
E001		200	207	青铜兽			150	60	7
E001		200	207	青铜兽1			150	2	10
E001		200	207	滚刀手			150	60	7
E001		200	207	滚刀手1			150	2	10

E003		200	184	僵尸1			200	10	6
E003		200	184	僵尸2			200	10	6
E003		200	184	僵尸3			200	10	6
E003		200	184	僵尸4			200	10	6
E003		200	184	僵尸5			200	10	6
E003		200	184	铜人			200	70	7
E003		200	184	铜人1			200	2	10
E003		200	184	青铜兽			200	70	7
E003		200	184	青铜兽1			200	2	10
E003		200	184	滚刀手			200	70	7
E003		200	184	滚刀手1			200	2	10
E003		200	184	石人			200	70	8
E003		200	184	石人1			200	2	10
E003		200	184	铜锤手			200	70	10
E003		200	184	铜锤手1			200	2	12

;逆魔古刹
S011		242	240	地下小鬼		200	300	10
S011		242	240	黄金怪物3		10	1	60
S011		242	240	地下小鬼1		200	7	20
S011		190	190	逆魔雕像3		12	2	60

S012		49	43	地下小鬼		25	15	10
S012		49	43	逆魔卫士		25	5	10
S012		49	43	地下小鬼1		25	1	20

S013		249	250	地下小鬼		250	300	10
S013		249	250	黄金怪物3		10	1	60
S013		249	250	逆魔卫士19		250	200	12
S013		249	250	地下小鬼1		250	7	20
S013		249	250	逆魔卫士1		250	5	24
S013		250	250	逆魔卫士2		12	2	60

S014		49	43	地下小鬼		25	20	10
S014		49	43	逆魔卫士		25	5	10
S014		49	43	逆魔雕像		25	5	10
S014		49	43	地下小鬼1		25	1	20

S015		49	43	地下小鬼		25	20	10
S015		49	43	逆魔卫士		25	5	10
S015		49	43	逆魔雕像		25	5	10
S015		49	43	地下小鬼1		25	1	20

S016		249	250	地下小鬼		250	300	10
S016		249	250	逆魔雕像16		250	160	12
S016		249	250	逆魔卫士		250	160	12
S016		249	250	地下小鬼1		250	7	20
S016		249	250	逆魔雕像1		250	4	24
S016		249	250	逆魔卫士1		250	4	24
		
S017		49	43	地下小鬼		25	20	10
S017		49	43	逆魔卫士		25	10	10
S017		49	43	逆魔雕像		25	10	10
S017		49	43	地下小鬼1		25	1	20
		
S018		208	185	逆魔侍卫		200	160	10
S018		208	185	逆魔雕像		200	160	10
S018		208	185	逆魔卫士		200	160	10
S018		208	185	逆魔弓箭手		180	160	10
S018		208	185	逆魔侍卫1		200	5	10
S018		208	185	逆魔雕像1		200	5	20
S018		208	185	逆魔卫士1		200	4	20
S018		208	185	逆魔卫士4		200	1	20
S018		208	185	逆魔弓箭手1		180	5	20
S018		208	185	黄金魔斗士1		200	3	300
S018		208	185	黄金魔斗士2		200	1	360
		
S019		98	101	逆魔侍卫		55	40	9
S019		98	101	逆魔雕像		55	40	9
S019		98	101	逆魔卫士		55	40	9
S019		98	101	逆魔弓箭手		55	40	9
S019		98	101	逆魔雕像1		55	1	18
S019		117	119	逆魔弓箭手		10	4	9
S019		117	119	逆魔侍卫		10	4	9
S019		117	119	逆魔卫士		10	2	9
		
S020		97	99	逆魔弓箭手		55	40	9
S020		97	99	逆魔雕像		55	40	9
S020		97	99	逆魔卫士		55	40	9
S020		97	99	逆魔侍卫		55	40	9
S020		97	99	逆魔卫士1		55	1	18
		
S020		121	82	逆魔弓箭手		10	4	9
S020		121	82	逆魔雕像		10	4	9
S020		121	82	逆魔侍卫		10	2	9
		
S021		101	104	逆魔弓箭手		55	40	9
S021		101	104	逆魔雕像		55	40	9
S021		101	104	逆魔卫士		55	40	9
S021		101	104	逆魔侍卫		55	40	9
S021		101	104	逆魔侍卫1		55	1	18
S021		85	82	逆魔弓箭手		10	4	9
S021		85	82	逆魔雕像		10	4	9
S021		85	82	逆魔卫士		10	2	9
		
S022		96	96	逆魔弓箭手		55	40	9
S022		96	96	逆魔雕像		55	40	9
S022		96	96	逆魔卫士		55	40	9
S022		96	96	逆魔侍卫		55	40	9
S022		96	96	逆魔弓箭手1		55	1	18
S022		82	117	逆魔弓箭手		10	2	9
S022		82	117	逆魔卫士		10	4	9
S022		82	117	逆魔侍卫		10	4	9
		
S023		48	50	逆魔弓箭手		40	20	8
S023		48	50	逆魔雕像		50	20	8
S023		48	50	逆魔侍卫		50	20	8
S023		48	50	逆魔卫士		50	20	8
S023		48	50	逆魔侍卫2		50	6	24
S023		48	50	逆魔弓箭手2		40	6	24
S023		48	50	逆魔雕像1		50	7	24
S023		48	50	逆魔卫士2		50	7	24
S023		48	50	逆魔侍卫1		50	1	24
S023		48	50	逆魔弓箭手1		40	1	24
S023		48	50	逆魔雕像1		50	1	24
S023		48	50	逆魔卫士1		50	1	24
S023		48	50	逆魔卫士4		50	1	40
		
S024		48	50	逆魔弓箭手		40	25	8
S024		48	50	逆魔雕像		50	25	8
S024		48	50	逆魔侍卫		50	25	8
S024		48	50	逆魔卫士		50	25	8
S024		48	50	逆魔侍卫2		50	8	24
S024		48	50	逆魔弓箭手2		40	8	24
S024		48	50	逆魔雕像1		50	8	24
S024		48	50	逆魔卫士2		50	8	24
S024		48	50	逆魔弓箭手1		40	1	24
S024		48	50	逆魔侍卫1		50	1	24
S024		48	50	逆魔雕像1		50	1	24
S024		48	50	逆魔卫士1		50	1	24
S024		48	50	逆魔卫士4		50	1	32
		
S026		72	76	逆魔			1	1	240
S026		72	76	逆魔侍卫		20	10	8
S026		72	76	逆魔卫士		20	10	8
S026		72	76	逆魔雕像		20	10	8
S026		72	76	逆魔弓箭手		10	10	8
S026		72	76	逆魔侍卫1		20	7	16
S026		72	76	逆魔卫士1		20	7	16
S026		72	76	逆魔雕像1		20	7	16
S026		72	76	逆魔弓箭手1		10	7	16
S026		46	50	逆魔侍卫		50	20	8
S026		46	50	逆魔卫士		50	20	8
S026		46	50	逆魔雕像		50	20	8
S026		46	50	逆魔弓箭手		40	20	8
S026		46	50	逆魔侍卫1		50	12	16
S026		46	50	逆魔卫士1		50	12	16
S026		46	50	逆魔雕像1		50	12	16
S026		46	50	逆魔弓箭手1		40	12	16
S026		22	22	逆魔侍卫		5	1	8
S026		22	22	逆魔卫士		5	1	8
S026		22	22	逆魔雕像		5	1	8
S026		22	22	逆魔弓箭手		3	1	8
S026		27	27	逆魔侍卫1		5	1	14
S026		27	27	逆魔卫士1		5	1	14
S026		27	27	逆魔雕像1		5	1	14
S026		27	27	逆魔弓箭手1		3	1	14
S026		46	50	逆魔侍卫1		80	1	16
S026		46	50	逆魔卫士4		80	1	16
S026		46	50	逆魔卫士3		80	1	16
S026		46	50	逆魔雕像2		80	1	16
S026		46	50	逆魔弓箭手1		60	1	16


;;妖界禁地
4		295	460	鹿			200	200	5
4		295	460	蟒			200	150	6
4		295	460	蟒1			200	5	6
4		295	460	大土蛇			200	100	8
4		295	460	大土蛇1			200	3	10
4		295	460	土狼			200	100	8
4		295	460	巨猿			200	100	8
4		295	460	树			200	100	20
4		100	180	土狼			180	80	6
4		100	180	巨猿			180	150	6
4		100	180	巨猿1			180	5	10
4		100	180	毒蜘蛛			180	100	6
4		100	180	食人花			180	80	6
4		100	180	大土蛇			180	150	6
4		100	180	大土蛇1			180	7	10
4		100	180	毒妖			80	20	12
4		100	180	毒妖1			80	1	20
4		100	180	藤妖			80	10	12
4		100	180	藤妖1			80	1	60
4		100	180	树			180	100	20
4		366	23	树			80	100	20
4		366	23	大土蛇			80	100	8
4		366	23	大土蛇1			80	3	12
4		366	23	食人花			80	40	10
4		480	185	树			60	30	20
4		480	185	鹿			60	30	5
4		480	185	巨猿			60	10	10
4		480	185	大土蛇			60	30	8
4		480	185	大土蛇1			60	1	10

SH037		11	15	地下小鬼		30	20	180
SH037		11	15	地下小鬼8		5	1	180

J001		160	154	铁翼魔			150  	36   	10
J001		160	154	铁翼魔1			150  	4   	15
J001		160	154	毒妖			150  	206    	8
J001		160	154	毒妖1			150   	2   	15
J001		160	154	血魔			150  	53    	8
J001		160	154	血魔1			150   	2   	15
J001		160	154	藤妖2			150  	25   	12
J001		160	154	藤妖3			150  	5   	12
J001		160	154	藤妖4			150   	2   	15
J001		160	154	地狱奴			150 	193    	8
J001		160	154	地狱奴1			150   	2   	10


J002		150	150	铁翼魔			150 	121    	8
J002		150	150	铁翼魔1			150   	3   	15
J002		150	150	毒妖			150 	100    	8
J002		150	150	毒妖1			150   	3   	15
J002		150	150	血魔			150  	35   	12
J002		150	150	血魔1			150   	3   	15
J002		150	150	藤妖2			150  	30   	10
J002		150	150     藤妖4			150   	2   	20
J002		150	150     藤妖5			150   	2   	20
J002		150	150	刺魔2			150   	1   	50
J002		150	150	地狱奴			150 	150    	8

J003		120	130	铁翼魔			120 	130    	8
J003		120	130	铁翼魔1			120   	2   	10
J003		120	130	毒妖			120 	130    	8
J003		120	130	毒妖1			120   	3   	10
J003		120	130	血魔			120  	40    	8
J003		120	130	血魔1			120   	2   	10
J003		120	130	藤妖2			120  	80    	8
J003		120	130	藤妖4			120   	2   	10
J003		120	130	刺魔2			120   	2   	40
J003		120	130	地狱奴			120  	40    	8

J004		198	200	铁翼魔2			200  	85   	12
J004		198	200	黄金怪物4		10  	2   	60
J004		198	200     铁翼魔3			200   	3    	6
J004		198	200	毒妖2			200  	85   	12
J004		198	200	毒妖3			200   	2   	15
J004		198	200	血妖			200  	34   	12
J004		198	200	血妖1			200   	1   	15
J004		198	200	血魔2			200  	34   	12
J004		198	200	血魔3			200   	1   	15
J004		198	200	藤妖			200  	28   	12
J004		198	200	藤妖3			200   	1   	10
J004		198	200	刺魔			200  	17   	12
J004		198	200	刺魔1			200   	2    	5
J004		198	200	地狱奴2			200  	28   	12

J005		200	200	铁翼魔2			200  	84   	12
J005		200	200	铁翼魔3			200   	2    	9
J005		200	200	毒妖2			200  	84   	12
J005		200	200	毒妖3			200   	2   	15
J005		200	200	血妖			200  	34   	12
J005		200	200	血妖1			200   	1   	15
J005		200	200	血魔2			200  	34   	12
J005		200	200	血魔3			200   	1   	15
J005		200	200	藤妖			200  	28   	12
J005		200	200	藤妖1			200   	1   	10
J005		200	200 	刺魔			200  	17   	12
J005		200	200	刺魔1			200  	2    	8
J005		200	200	幽灵虫母		200   	6   	30
J005		200	200	地狱奴2			200   	6   	12

J006		93	93	铁翼魔2			100  	48   	10
J006		93	93	铁翼魔3			100   	2   	13
J006		93	93	毒妖2			100  	48   	10
J006		93	93	毒妖3			100   	1   	15
J006		93	93	血妖			100  	24   	10
J006		93	93	血妖1			100   	1   	15
J006		93	93	血魔2			100  	24   	10
J006		93	93	血魔3			100   	1   	15
J006		93	93	藤妖			100  	24   	10
J006		93	93	藤妖1			100   	1   	13
J006		93	93	刺魔			100  	14   	10
J006		93	93	刺魔1			100   	2   	14
J006		93	93	妖力士			100  	10   	15
J006		93	93	妖力士1			100   	2   	44
J006		93	93	幽灵虫母		100   	5   	20

J007		125	133	铁翼魔2			125	100	10
J007		125	133	铁翼魔3			125	2	15
J007		125	133	毒妖2			125	100	10
J007		125	133	毒妖3			125	2	15
J007		125	133	血妖			125	60	10
J007		125	133	血妖1			125	1	15
J007		125	133	血魔2			125	60	10
J007		125	133	血魔3			125	1	15
J007		125	133	藤妖			125	60	10
J007		125	133	藤妖1			125	1	15
J007		125	133	刺魔			125	40	10
J007		125	133	刺魔1			125	1	20
J007		125	133	妖力士			125	20	10
J007		125	133	妖力士1			125	1	30
J007		125	133	幽灵虫母		125	10	20

J008		50	50	铁翼魔2			50	30	8
J008		50	50	铁翼魔3			50	1	15
J008		50	50	毒妖2			50	30	8
J008		50	50	毒妖3			50	1	10
J008		50	50	血妖			50	30	8
J008		50	50	血妖1			50	1	15
J008		50	50	血魔2			50	30	8
J008		50	50	血魔3			50	1	15
J008		50	50	藤妖			50	30	8
J008		50	50	藤妖1			50	1	15
J008		50	50	刺魔			50	20	8
J008		50	50	刺魔1			50	1	15
J008		50	50	妖力士			50	20	10
J008		50	50	妖力士1			50	1	60
J008		50	50	幽灵虫母		50	10	15
J008		50	50	利爪魔			50	1	360
J008		50	50	闪电魔			50	1	360

J009		130	127	铁翼魔2			125	80	10
J009		130	127	铁翼魔3			125	2	15
J009		130	127	毒妖2			125	60	10
J009		130	127	毒妖3			125	2	15
J009		130	127	血妖			125	60	10
J009		130	127	血妖1			125	2	15
J009		130	127	血魔2			125	60	10
J009		130	127	血魔3			125	2	15
J009		130	127	藤妖			125	60	10
J009		130	127	藤妖1			125	2	15
J009		130	127	刺魔			125	40	10
J009		130	127	刺魔1			125	1	10
J009		130	127	妖力士			125	20	10
J009		130	127	妖力士1			125	1	20
J009		130	127	幽灵虫母		125	4	10

J010		25	27	禁地魔王		1	1	360
J010		50	50	血妖			50	30	8
J010		50	50	血妖1			50	1	10
J010		50	50	血魔2			50	30	8
J010		50	50	血魔3			50	1	15
J010		50	50	藤妖			50	30	8
J010		50	50	藤妖1			50	1	15
J010		50	50	刺魔			50	20	8
J010		50	50	刺魔1			50	1	15
J010		50	50	妖力士			50	10	10
J010		50	50	妖力士1			50	1	30
J010		50	50	幽灵虫母		50	5	15

J011		150	150	铁翼魔2			150	120	12
J011		150	150	铁翼魔3			150	3	15
J011		150	150	毒妖2			150	120	12
J011		150	150	毒妖3			150	3	15
J011		150	150	血妖			150	50	12
J011		150	150	血妖1			150	1	12
J011		150	150	血魔2			150	50	12
J011		150	150	血魔3			150	1	12
J011		150	150	藤妖			150	30	12
J011		150	150	藤妖1			150	1	15
J011		150	150	刺魔			150	20	12
J011		150	150	刺魔1			150	1	30
J011		150	150	幽灵虫母		150	10	30

J012		200	180	铁翼魔2			200	120	12
J012		200	180	铁翼魔3			200	3	15
J012		200	180	毒妖2			200	120	12
J012		200	180	毒妖3			200	3	15
J012		200	180	血妖			200	60	12
J012		200	180	血妖1			200	1	12
J012		200	180	血魔2			200	60	12
J012		200	180	血魔3			200	1	15
J012		200	180	藤妖			200	50	12
J012		200	180	藤妖1			200	1	15
J012		200	180	刺魔			200	30	12
J012		200	180	刺魔1			200	1	20
J012		200	180	地狱奴2			200	30	12

;西域奇境
5		611	434	鱼人			50	30	4
5		611	434	鱼人1			50	2	4
5		611	434	癞蛤蟆			60	40	5
5		599	127	巨猿			50	20	5
5		599	127	巨猿1			50	1	15
5		445	165	土狼			180	150	3
5		400	410	蟒		    	200	200	5
5		400	410	蟒1		    	200	10	6
5		400	410	沙蝎			200	150	5
5		400	410	沙蝎1			200	10	6
5		400	410	沙雕			200	100	5
5		400	410	沙雕1			200	8	6
5		213	385	大土蛇			150	100	5
5		213	385	大土蛇1			150	5	6
5		213	385	蟒		    	150	60	5
5		213	385	蟒1		    	150	3	6
5		213	385	沙雕			150	30	5
5		213	385	地狱奴			150	10	15
5		213	385	枣红马1			150	10	15
5		213	385	乌骓			150	1	30
5		213	385	火烈鸟			150	5	15
5		170	180	毒蜘蛛			150	120	5
5		170	180	蟒		    	150	60	5
5		170	180	蟒1		    	150	3	6
5		170	180	大土蛇			150	40	5
5		170	180	大土蛇1			150	2	6
5		170	180	食人花			150	60	5
5		170	180	地狱奴			150	20	15
5		170	180	火烈鸟			150	10	15

;魔隐村
6		160	160	地下小鬼		150	100	45
6		70	70	地下小鬼		150	100	30
6		200	200	地下小鬼		150	100	60
6		260	280	地下小鬼		150	100	60

;通天塔
TT001		225	237	火烈鸟			250	200	10
TT001		225	237	黄金怪物3		10	1	60
TT001		225	237	火烈鸟1			250	4	12
TT001		320	300	火烈鸟2			12	2	60

TT002		200	200	火烈鸟			200	260	10
TT002		200	200	黄金怪物4		10	1	60
TT002		200	200	火烈鸟1			200	6	12
TT002		55	155	火烈鸟2			12	2	60

TT003		198	200	火烈鸟4			200	220	10
TT003		198	200	火烈鸟1			200	6	12
TT003		198	200	兽骑兵			200	20	10
TT003		198	200	兽骑兵1			200	2	12

TT004		200	200	火烈鸟			200	200	10
TT004		200	200	火烈鸟1			200	6	12
TT004		200	200	兽骑兵			200	40	10
TT004		200	200	兽骑兵2	    	    	200	10	10
TT004		200	200	兽骑兵1			200	4	12
TT004		200	200	兽骑统领		200	10	12

TT005		200	200	火烈鸟			200	80	10
TT005		200	200	火烈鸟1			200	2	12
TT005		200	200	兽骑兵			200	240	10
TT005		200	200	兽骑兵1			200	6	12
TT005		200	200	兽骑统领		200	40	12
TT005		200	200	兽骑统领1		200	1	14

TT006		180	200	兽骑兵			200	280	10
TT006		180	200	兽骑兵1			200	7	12
TT006		180	200	兽骑统领		200	100	12
TT006		180	200	兽骑统领1		200	3	14

TT007		200	200	兽骑兵			200	280	10
TT007		200	200	兽骑兵1			200	7	12
TT007		200	200	兽骑统领		200	100	12
TT007		200	200	兽骑统领1		200	3	14
TT007		200	200	召魂使			200	20	14

TT008		196	177	兽骑兵			200	200	10
TT008		196	177	兽骑兵1			200	5	12
TT008		196	177	兽骑统领		200	100	12
TT008		196	177	兽骑统领1		200	3	14
TT008		196	177	召魂使			200	80	14
TT008		196	177	召魂使1			200	2	16
TT008		196	177	烈焰使			200	10	15

TT009		205	195	兽骑统领		100	120	10
TT009		205	195	兽骑统领1		100	4	12
TT009		205	195	召魂使			100	100	10
TT009		205	195	召魂使1			100	4	12
TT009		205	195	烈焰使			100	10	15
TT009		205	195	烈焰使1			100	1	20
TT009		155	232	烈焰使			10	4	20
TT009		155	232	召魂使			10	6	20
TT009		155	232	兽骑统领		10	8	15
TT009		155	232	通天教主1		3	1	240

;7	死水沼泽
7		370	70	毒蜘蛛			40	10	10
7		320	158	毒蜘蛛			70	30	10
7		224	106	鬼方火卒		150	150	20
7		224	106	鬼方火卒1		150	3	60
7		354	205	鬼方火卒		100	80	20
7		241	225	鬼方火卒		80	30	20
7		245	278	鬼方火卒		30	20	18
7		131	40	鬼方火卒		20	25	18
7		167	41	鬼方火卒		20	25	18
7		320	70	鬼方火卒		50	30	20
7		366	153	鬼方火卒		60	40	20
7		217	190	猛魔刀斧手		150	80	25
7		245	278	猛魔刀斧手		40	20	25
7		131	40	猛魔刀斧手		20	10	25
7		255	280	猛魔刀斧手		30	15	25
7		255	280	猛魔刀斧手1		100	2	60
7		167	41	猛魔枪卒		20	10	25
7		255	280	猛魔枪卒		30	15	25
7		382	54	猛魔头目		10	10	20
7		370	70	三头蛇			40	20	15
7		313	60	藤妖			100	5	15
7		255	280	炎魔			15	5	25
7		105	218	幽魂			150	150	20
7		241	225	幽魂			80	50	20
7		256	40	幽魂			40	30	18
7		131	40	幽魂			20	15	18
7		167	41	幽魂			20	15	18
7		226	66	幽魂			30	20	18
7		172	51	幽魂			50	40	18
7		122	286	幽魂			50	30	18
7		122	286	幽魂1			150	3	60
7		327	277	幽魂			50	30	18
7		130	40	幽魂2			12	1	60

;铁血魔城
MC014		220	226	地火兽弓箭手		15	15	5
MC014		224	260	炎魔2		    	20	10	15
MC014		224	260	地火兽投矛手		40	10	12
MC014		134	115	地火兽弓箭手		20	20	12
MC014		138	183	地火兽弓箭手		40	20	12
MC014		221	215	地火兽弓箭手		40	10	12
MC014		170	170	地火兽弓箭手		150	30	12
MC014		123	112	地火兽骑将	    	35	10	15
MC014		166	148	地火兽骑将	    	30	10	15
MC014		150	189	地火兽骑将	    	50	10	15
